24/11: PROMO????O WebCam LifeCam VX-2000 Microsoft (YFC-00002) de 99;00 por 79;00 (3x) ~http ,0
quee chuva em santa maria.. cheguei em agudo agora; beleza esse feriadinho 8),1
bom dia gente! nossa acordando uma hra dessa?? o.O,1
Ele n??o desiste de voc??; Ele se importa com voc??; Ele compreende o seu caminhar. Nunca vi um amor t??o grande assim... Ele n??o desiste!,1
?? maravilhoso sentir o poder da a????o de Deus em nossas vidas.,1
O programa Students to Business; da Microsoft Brasil; est?! com as inscri????es abertas para 80 vagas em cursos de capacita????o; gratuitos. O p???,0
#GANHE um PlayStation 2 Slim Sony #Promo????o Mam??e & Beb?? do site de vendas da @user Clique e Concorra: ~http ,0
O BRASIL N??O PODE CONTINUAR ASSIM - UOL Not??cias #UOL ~http  via @user,-1
Porque a Barra sempre tem que ter um engarrafamento fuderoso? Que porra; quase tr??s horas pra chegar em casa; EU EIM! u_u,-1
lu quando vem para uberlandia  (@LuAlone live on ~http ),0
-seu idioma eh holandes... R: Italia...                    Meu deus do ceu; q burra. #domigaodofaustao,-1
Saiba quais pessoas no Twitter que n??o te seguem. ~http ,0
Pra quem n??o sabe o que me dar... to querendo trocar meu celular. Quero um Samsung Galaxy S ou um SII; to em d??vida ainda.,0
Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!! ~http ,0
Bom dia ! Que dia perfeito; qro praia.,1
Quem n??o tem amor em casa; vai se ajeitar na rua;Se voc?? n??o tem pra dar; sei que a culpa n??o ?? sua (8),-1
AQIP:As HP12C est??o GalRos 380 e nas Gurias 260. A Sony IS15 est?! na Multisom 499 nas Gurias 305. Td com NF e Garantia.,0
Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!!!!!!!!!!! ~http,0
e o #neymar jogou muito ontem selokoooo,1
Toda a equipe MC Tubar??o j?! est?! em Campo Grande com a Audi DTCC.,0
"""Neymar foi engolido pela monstro do deslumbramento. Perdeu toda no????o da boa educa????o"" - ~http ",-1
concorra um nintendo wii apenas se cadastrando aqui... ~http,0
Boa noite!! Promo????o - Nintendo WII Black DESTRAVADO + Volante + Mario Kart Original - Somente R$699. mdpaulista@mdpaulista.com.br,0
tomar banho me trocar e ve qual ?? daquela festa das na??oes :S,0
Esse nike sim ?? vida (k),1
??ltimo jogo do ABC que eu volto em dire????o a esse apartamento; que triste,-1
Em sampa.. Clima del??cia; tr??nsito nem tanto. Bora pro evento. Microsoft ISV Executive Meeting.,1
Cheguei da academia agora .,0
Passando para ver os TT' s e sentido inveja do celular top do meu irm??o. Samsung andr??ide,-1
aeww esses dias vou me empennhar aoo maximoo akii no meu twitter pessoal praa ver se consigoo nee?tentar nao custaa nada,1
Terminamos de assistir Cartas Para Julieta e fomos direto pra disney assistir HSM3... pra eu fechar o pacote completo de choro n?? zenti!,1
Acabei de ganhar uma camisa. da nike ... muito show,1
"""Voc?? sabia que o site da Microsoft est?! hospedado em servidores Linux""",0
J?! parei para pensar sobre o meu passado ; e perceber o quanto eu j?! fui Idiota .,-1
Sonheei com o garoto que eu gosto ; Nossa que emo????ao --',1
Quero ganhar Camisa Nike Manchester Home ou Away Original - O Mundo do Esporte ~http  #Sorteio @user (via @user),0
jogou @user e fez 5899 pontos na m??sica Under an Alias - @user - ~http ,0
sou m?!rio; no nintendo eu esculacho; no super ou no 64; eu eu tenho o yoshi kkkkkkkkk.,1
nossa q da-hora o novo sony ericsson....~http ,1
Dia 18 de junho #diadoQu??mico!!! parab??ns a todos os colegas hehehe!!!,1
Gente; meu cabelo t?! t??o bom. acho qe vou te ligar a twitcam,1
vo dormi duma vez; pq amanh?? o dia vai ser #TENSO .. Boa noite,-1
At?? Agora Nenhuma Surpresa na Conferencia da Microsoft #e3 .;,-1
se alguem olhar pra mim na aula e me ver dan??ando ?? pq to escutando Asking Alexandria uhsauhsauhsa n??o da pra ficar parado,1
Grupo Exaltasamba est?! participando do Pr??mio Vagalume 2010. Vote! ~http ,0
Absurdo: a Samsung est?! disponibilizando pap??is de parede para celular e alguns deles apresentam  cenas de viol??ncia contra gatinhos - cont,-1
OMG;num consigo seguir mais ngm '-',-1
#Sigam @user A maior e melhor festa de col??gios do Brasil! +11,1
amanh?? eu certamente vou me arrepender por n??o ter dormido cedo. :(,-1
eu sigo @user e quero ganhar 1 Tablet SAMSUNG GALAXY estou concorrendo; de RT e concorra tb; infos: ~http ,0
Valeu a pena esperar pra comprar um Samsung Corby *u*,1
tipo; eu AMO ficar postando fotos da Tay no tumblr *-----*,1
Choveu mais uma vez por aqui.... Que bom... =D,1
T??nis mistura Adidas Superstar com visual do Facebook : ~http  Tua cara @user,0
PQP! QUE SOFRIDO MANO! ACAAABAAA JU?�ZZZ!!!!,-1
SORTEIO: CAMISA NIKE OFICIAL 3. D?? RT desse tweet e siga @user at?? HOJE (15/12) as 12h ~http ,0
#sorteio Sigo @user e @user Quero ganhar 1 conjunto ADIDAS ~http ,0
Valor pedido pelo Audi A7 no Brasil equivale ao de tr??s carros nos EUA ~http  v??a @user que #absurdo!,-1
PRAIAAAAAAAAAAAAA...muuuuito sol; muito calor; churras...isso q eh vida.,1
Acabou de fazer o check in @ Rua Sony 24; Manaus; Brazil ~http ,0
e o NIKE ROSA que minha mamis comprou pra ela; MORRI DURA ! Lindiss??mo; quero ele pra mim :(,1
Gentemmmmmmmmmm q raiva ?? essa; ningu??m desiste da prova...eu heimmm; viu o q a raiva faz com nosso corpo...mastrata e nem sentimos,-1
Conex??o Tecnol??gica: Patente da Microsoft sugere sistema multiboot com ... ~http ,0
esse meu msn sempre escolhe as piores oras pra ficar cainduuu ???? .,-1
Paris Hilton com a mesma cara em todas as fotos? ent??o ela ?? uma boneca de cera? achei q a cara dela fosse ?? de pau...,-1
Promo????o: quer ganhar um laptop Sony Vaio? D?? um RT; siga @user e @user para concorrer. ~http ,0
"SUPER PROMO????O DE FIM DE M??S: Na compra de 20 fontes DUEX 500W REAL (R$ 89;00 cd) vc LEVA uma C?,MERA DIGITAL SAMSUNG - SL30.",0
isso aew Corinthias!,1
"""A Lotus da Loucura"" em ~http   aguardem!",0
As fotos do Audi R8 LMS ficaram incr??veis! ~http,1
Promo????o: quer ganhar um laptop Sony Vaio? D?? um RT; siga @user e @user para concorrer. ~http,0
mamis comprou um rel??gio da gucci lindooo; vou pegar para mim!  HAHAHA,1
da parab??ns daqui a dois dias fa??o 1 m??s de FC ? 6 (@sophiaabrahao live on ~http ),1
Bom Dia Twiteiros (nem sei se ?? assim que se escreve rs) as provas acabaram!!!!!!! de ferias da faculdade finalmente!!,1
Celular Adidas - ~http ,0
Ti vejo l?!. :) RT @user Vou estar no MVP Open Day na Microsoft dia 28/09; espero ver os feras MVPs do momento | #mvpbr,1
Bom dia to na minha cama daqui a pouco vou levantar e tomar banho depois n??o sei beijos nem eras desfila ;x,0
alguem ja add a comunidade sony sai de casa #GameFutebol,0
Na estrada indo para Evento Microsoft - Servi??o mais Software especial AZURE!!! Microsoft S??o Paulo... Abra??o a todos...,1
o site da sony t?! uma bosta..... sempre em manuten????o!!! #eisonyvtnc,-1
S?? preciso de voc?? Fernando ???,1
VAMOOOOSSSS LuAloneNoCriancaEsperanca 1,1
cara como eu j?! to anojada desses f??s do restart qe fikam enxendo no orkut  e falando mal da gi namorada do lanza;eles tem ciumes seil?! e +,-1
10/05/2011 09h30 - Atualizado em 10/05/2011 10h36  Microsoft adquire a Skype por  US$ 8;5 bilh??es,0
?? dificil ir quando se quer ficar; sorrir quando se quer chorar; mas dificil mesmo ?? esque??er quando se quer amar!,-1
VOLTEI \O/ comprei meu tenis da nike & minha blusa da marimonroe *-*,1
At?? que enfim meu @user pegou o Nike dele de volta; depois de 6 meses guardado na casa de um amigo dele.,1
Acabei de assister Awake; um bom filme!! Boa Noite Galera!! :)),1
Promo: Quer ganhar um Samsung Galaxy 5 da Superfones? Saiba como ~&gt; ~http  #promo????o #sorteio,0
GANHE um PlayStation 2 Slim Sony #Promo????o Mam??e & Beb?? do site de vendas da @user - Clique e Concorra: ~http,0
Estou t??o feliz!,1
Fudi meu p?? na pra??a hoje! Puta que ??h pariu!,-1
70 reais a inscri????o pro circuito esta????es adidas lol Vou correr a de novembro !,1
Kra essa cadela fdp me odeia. Ou ela tem ci??me do Rafa O.O,-1
No #MagazineCuritiba Hoje HD de 1 Tera Samsung esta de R$ 179;00 por R$ 152;00 a Vista veja ~http  Retuite para seus amigos,0
Perez Hilton foi entrevistado pela Vogue Hommes Jap??o; e em alguns momentos ele fala sobre sua amizade com Lady Ga ~http ,0
Pow; acho que os caras da Nintendo tao perdendo a criatividade com os polemon; vey,-1
acho que vou me deitar....,0
auhsuahsuahs instalei meu velho nintendo de guerra. Maz?!?! Super Mario good times,1
lool *-* eu vou ganhar um nike da @user  kkk s2,1
Pra consegui fica perto do MEU TODO PODEROSO eu faria qualquer coisa  #soumanodomano,1
Niver de um amig??o hj... vou ver os amigoooss! VIAJANDO PORTOOO :),1
o pior ?? qe a loja autorizada da Sony ericson ?? longe pra caranba,-1
:( dia sem gra??a,-1
Jaqueta de Couro; Adidas no p??; Baque de hero??na e acelerar a 7 Galo com aquele adesivo do n?? 13 na frente pelas ruas de SP. #serialkiller,0
Aten????o #Turma3 do programa Microsoft #S2B em Curitiba; as aulas come??am amanh?? no lab do CTUP.,0
M?!quinas para Parque de Divers??es inspirado com personagens da Nintendo ~http ,0
Veja e responda: Teriam sido separados na maternidade? ~http  E...,0
Conex??o Tecnol??gica: Samsung lan??a oficialmente bada 2.0; sua atualizad... ~http ,0
Experimetei ontem o Nintendo 3DS muito legal,1
meu primo #BOQUITA ki arrumou minha net  muito obg!,1
Ser pequena e ainda no fundo da pista; mere??o,-1
assistindo planeta dos macacos. Kkkk filminho bobo --',-1
Vencemos o fraqu??ssimo Atl??tico-PR com autoridade. Continue assim at?? o fim! Gremio 3 x 0,1
Torneio Pok??mon para Nintendo DS em Bras??lia! Gyms Normal e Ghost de Johto - 19/06 no P?!tio Brasil. Mais informa????es: ~http ,0
Atualiza????o ???Mango??� da Microsoft ser?! chamada de Windows Phone 7.5 | Gizmodo Brasil ~http  via @user,0
A NIKE convido eu e o meu primo o gui pra surfar no rio,1
meu sobrinho est?! t??o lindo *-* fazendo caretinha e dando um role de Nike zo/,1
O Dudu e a @user t??o namorando,1
Caraca incadrit?!vel como as previs??es do meu horoscopo pra esse ano est??o batendo certinho!,1
Vou assistir hoje hahaRT @user VOOO ir assistir Harry Poter HAHAHAH alguem qr ir ? essa semana xD,1
AD NEWS: Adidas estreia webs??rie customizada no site da Capricho - ~http ,0
putz eu esqueci a minha carteira la no PY .....--',-1
ganhei uma bolsa linda da nike do papiis (:,1
Eu odeio a Samsung ; ainda mais qdo se compra um Omnia 2 e ele est?! a mais de m??s na garantia e eles n??o d??o previs??o de ficar pronto???,-1
Que nada @user um banho de chuva de vez em quando faz bem! Isso foi por vcs terem me enchido bem o saco na escola vc sabe o PQ.N??,-1
22:22 - xeque-mate (ou seja; em breve ter?!s quem desejas) vou ficar at?? 22:22 esperando aqui UHAHUHAHAH,0
Fiz inscri????o no canal de Nintendo no YouTube. ~http ,0
feriado nacional amanh?? : ) \o/ grandes homenagens ser??o feitas!,1
que golpe!!! ?? incr??vel como;quando tudo esta bem pra voc??;a vida vem e da um jeito de estragar,-1
#vemgente Quero ganhar o Galaxy Tab Samsung da @user! Seja meu #amigoeCGlobal e me ajude a ganhar! ~http  via @user,0
parabens fernanda; vc fez a coisa certa,1
nao posso mexer no pc antes do almo??o entao entrei no nintendo DSi pq ake tem WI-FI,0
A iniciativa do @user em reeducar os h?!bitos alimentares nos Eua s??o plausiveis! Apoiado!,1
Se voc?? procura not??cias sobre a Paris Hilton voc?? precisa de um psicologo. #FALOMESMO,-1
Bom dia e ??tima quarta-feira para todos. Hoje a agenda est?! cheia.,1
ahhhhh eu tenho q espera o nintendo carrega mais eu nao consigo =/,-1
Morrendo de rir com esses tu??tes aqui xD,1
o que me d?! mais raiva as vezes; ?? a hipocrisia,-1
A outra coisa que me deixou alegre foi o experimento bem sucedido de extra????o de DNA.,1
Uma das melhores e mais inspiradoras propagandas que j?! vi. Adidas All in =) ~http,1
Eu gostei de um v??deo do YouTube -- Conhe??a o port?!til Nintendo 3DS (Pt - Br) ~http,1
estudante da UFF que completava seu trabalho de conclus??o de curso quer desistir e voltar para sua cidade ap??s assalto armado #UFFnoCQC,-1
acessando o twitter no meu nintendo dsi. uhu! vo assisti @user,1
ontem foi muiiiiito bom; festa da nike no arpex depois festa novamente ! cheguei em casa de madrugada cansadao; hj ?? so relaxar,1
kkkkkk bom d+ @user  amanh?? eu n??o trabalho.. p gente ir a??,1
"Fica a?? uma dica de filme ..""Uma noite fora de s??rie""..muito booom!!..vale a pena..fui!!!! bjos!!",1
HAUSAHSSU rindo muito agora!! Obs: j?! era para eu estar dormindo; j?! que eu vou acordar cedo haha =P,1
Tempo Bom em Gv......... Clima Perfeito.....,1
Capa em silicone gel S-Type curve TPU Premium para Smartphone Samsung Galaxy SII preta. Apenas R$ 39;90. Frete Gr?!tis... ~http ,0
N??o poderia deixar de falar; mais uma vez o tricolor carioca decepciona seus torcedores; pobres coitados...,-1
"30/10: PROMO????O Monitor LCD 15.6"" Samsung (633NW) de 439;00 por 359;00 (em 6 parcelas) ~http ",0
Circuito das Esta????es adidas 2011 - ~http  #circuitodasestacoes,0
Tentei assistir a fazenda cm a mami.. mas n??o d?! est?! MUITO SEM GRA??A sem o @user! Aai que saudades dele l?! :(,-1
tudo ao memos tempo agora uma coisa de cada vez aomesmo tempo agora...,0
Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!!!!! ~http ,0
Come??aram hoje as aulas da Turma1 e Turma2 do programa Microsoft S2B em Curitiba; trilha #Desenvolvimento.,0
Adooorei essa id??ia! @user Uma TV sem tela? Sim; a Samsung pensou nisso!,1
Eu sigo o @user e concorro a um Nintendo Wii; clique ~http  e participe tamb??m! #promocao #zoonadocelular,0
MUITO feliz e satisfeito com a confer??ncia da Microsoft na #E3 #GTE3,1
Minha febre aumentou..T?? indo pro hospital... Aff!!!!,-1
Viciei na Net do Samsung Star que meu pai achou e me deu; hahah; quero aproveitar e agradecer a mais de 1.290 seguidores Por me seguir,1
Odeiam qnd Ligam e Ficam em Sil??ncio Imagino Tudo menos que a Liga????o ta Ruim !,-1
Oxii; tem um povo no meu orkut que s?? entra no orkut pra ficar entrando em comunidades ????,-1
sonho um dia vou ter uma r1 que moto ?? essa!!!,1
BNoite Twittersrun. Bom encontrar amigos na Adidas Inverno em SP. Blog atualizado. Abracos ~http  SMAM RUNNINGDIVAS,1
Andr?? recebe Jo??o Sorris??o porgol marcado na estreia contra o Flu ~http  #ge3,0
a aula hoje tava f?!cil at??; mas a aula de bioqu??mica tava super cansativa.  Agora ?? s?? relaxar,0
Sigam e RT @user + @user #sorteio em 07/01 HD 1;5TB Samsung ~http  ~http ,0
Tudo sobre as partidas desta quarta-feira pela Champions League; Europa League e Copa Audi !!!!!!!!!!!!! ~http ,0
S?? sai gol nessa copa quando o goleira franga!! Afff.....,-1
Eu vou ganhar 1 Tablet SAMSUNG GALAXY dia 30/06/2011; estou seguindo @user e concorrendo; de RT e concorra tb; infos: #multiloja.com,0
"YEPEEEEE! GANHEI UM SAMSUNG GALAXY 5 DE NIVER ADIANTADOOO! ?? TOUCH SCREEN; TEM NET: ORKUT; TWITTER; FACEBOOK; ETC; TEM C?,MERA E ?? LINDO! :-D",1
Puuuuuuta Maaaanoooo! Deu pau no meu Sony DVD Architect e n??o tava conseguindo instalar de novo! Que medo! Agora consegui!,-1
Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da Fran??a e Copa Audi !!!!!!!!!! ~http ,0
t?? no trampo; hoje ta suaavee; ontem fooi coisa de louco; maaas hj est?! do jeito que eu gosto #curtindootrampo,1
Veja a campanha de lan??amento do novo Sony Xperia Play ~http,0
porra n tenho paciencia pra fica upando de boa nesses joguinhos :(,-1
Agora vou ter 8000 microsoft points!!!,1
Bom dia povo ;D,1
ai gente eu to t??o feliz; finalmente eu passei na recuper????o,1
Eu sempre quis ter o corpo de um atleta. Gra??as ao Ronaldo isso j?! ?? poss??vel ;D,1
Alguem sabe o nome do filminho de ontem? da aula do Capelari?,0
Keith Urban ?? uma obra de arte,1
'N??o corrigimos falhas menores para n??o danificar o produto'; diz Microsoft ~http  #G1 || Explica isso pro cliente #soudev,-1
Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!! ~http ,0
"A Microsoft precisa repensar o ??cone de ""salvar"" dos seus programas... Disquete n??o d?! mais!",-1
Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da Fran??a e Copa Audi !!!!!!!! ~http ,0
Ganhe um Microsoft Office 2010 Professional ~http  via @user,0
"qual seu celular? ??"" samsung ~http",0
Surgem primeiras imagens do Microsoft Explorer Touch Mouse ~http  via @user,0
serio??? Amy Winehouse morreu,-1
porra n??o sei qual a anima????o do pessoal pra ficar vendo computadores por a?? ???? e ruim ainda ; sou mais sony ou dell do que hp,-1
Inter vence Milan nos p??naltis e ?? 3?? colocado na Copa Audi &gt; ~http  #tudopravocecurtir,0
?? o proximo premio do @user ? =D @user Testando samsung i9000,0
"Tenho que concordar; dessa vez acho que a SONY for??ou a barra; a voz na "" Breaking News "" n??o ?? do Michael Jackson; parece um backstreet boy",-1
comecei a jogar JONAS pra nintendo ds; ?? bem dificil mas divertido =D,1
minha casa esta mal assombrada rapaaazzzz !!!!! ))):,-1
a Paris Hilton tem algum tipo de sentimento? pq ela est?! sempre com a mesma express??o!!!!!!!!!!!!!!!!!!!!!!!!!!,-1
Creio eu que nintendista ?? o ser mais insuportavel da face da terra ; pior que torcedor de futebol; nintendo &lt;3,-1
Tirei 10 na prova de ingl??s; m?? tempo ki eu naum tenho uma nota dessa',1
A falta de tweets do @user ?? um espanto.,-1
muito legal o treino hoje estreiei o meu novo t??nis nike ctr360 muito tri,1
Quer ingressos p #NoitesCariocas c/ Zeca; Lulu; Encontro de Orquestras + brindes? D?? RT nesse tweet veja o regulamento ~http ,0
Os exames Microsoft @user ser??o reajustados  essa semana. Aproveite nosso treinamento e ganhe um voucher de 100%  ~http ,0
A abertura da press conf. da nintendo com as imagens de zelda e aquela orquestra fizeram rolar algumas l?!grimas de nostalgia aqui =~~,1
Hopi Night El??ktron estreia show in??dito no Brasil que une 3D; laser e efeitos especiais ~http ,0
meu pai eh mtooo burro ele nao sabe mexer no microsoft office word kkkkk minha mae ta ficando irritada hahahah,-1
SEGUNDA CORRIDA DO AUDI DTCC EM CAMPO GRANDE ~http  via @user,0
Jogar futebol no Nintendo SNES ?? assim que a vida deve ser... Indoo,1
twitter perdendo a gra??a -q,-1
Olhar Digital: Panasonic; Sony e Samsung se unem para produzir padr??o de ??culos 3D ~http ,0
saindo aqui ',0
ae mlkada o @user vai me arranja uma regata da nike e uma da adidas *-* ; AHHAHAAH',1
J?! ta quase chegando as ferias =),1
tem pessoas que quando agente tenta esquece parece que e ai que ela aparece :(,-1
gabriel em casa moleque chato,-1
alguem ta vendo altas horas falandoo sobre a legaliza????o ? &gt;&lt;,0
naum eh possivel q naum tenha nenhum amigo disponivel p tomar uma breja,-1
ahh; nem vou mais pra igreja...titia ligou pra mam??e pra irmos pra l?!! como sempre; vou ficar jogando nintendo com minha prima... --',-1
tem muito peixe; e peixe grande!!!,1
estudar quando chegar em casa....q raiva,-1
#dan??adosfamosos essa banda castiga os ouvidos;prejudica os dan??arinos,-1
Affff maria pai!!! Que homem lindo ?? esse??? ?? @user rsrsrsrs...,1
Eu tava olhando minhas fotos; ?? muita foto :O,0
Audi A5 DTM; substituto do Audi A4 DTM nas competi????es de alem??s turismo. ~http ,0
ALGU??M QUE ME AMA PODERIA ME DEIXAR JOGAR POTTERMORE NA SUA CONTA? PORQUE EU APAGUEI MEU E-MAIL PRA EU JOGAR E J?� CHOREI MUITO COM ISSO D:,-1
Vou ir comer um mc e depois vou ir no jogo com meu pai; seca os gambas! ahahahha,1
Lan??amentos Sony para seu iPhone 3GS - ~http,0
Eai .. sei nada pra faser &gt; #T??DIO,-1
eu sigo a @user ; a melhor loja de revenda da VIVO; com servi??o delivery e concorro a 1 celular Samsung 1086 ~http ,0
Vou ter que usar o sony ericsson lixo ou o da claro mais lixo ainda ??,-1
kra vou ter um infartoooo,-1
?? triste ver o que a Sony tem feito com o nome do Michael. Em maio teremos um novo CD P??stumo do rei do pop. Deixem-no morrer!,-1
Sorteio de um Samsung Star da @user #promocao ... vou ganhar !!!!,1
ei galera vou fazer a tarefa do NI (eureka),0
queria que o principal produto da Microsoft fosse desenvolver websites em html e css; talvez assim eles se comoviam e desistiam dos IE!,-1
Delicada como Boneca: SORTEIO DO BLOG : Secador rosa e Perfume Adidas ~http,0
Loja da nintendo comemorando os 25 anos de Zelda: ~http ,0
algu??m sabe ; algum site qe veenda o Nike Dunk High ?,0
o jogo do scooby-doo foi mais legal at?? agora!,1
Conex??o Tecnol??gica: Nvidia e Microsoft deixam a PC Gaming Alliance ~http ,0
Eu queroooooooooooooo. *-* RT:. @user  O Bon?? Nike do Centen?!rio ficou irado! ~http ,1
veja a dan??a do sapo (frog dance). ~http ,0
Sem contar que minha conex??o com a velox parou do nada.. E eu pretendia ter uma conversa no msn antes de dormir... Que saco.,-1
78- meu notebook ?? o mais lindo ever ! ( Sony Vaio vermelho fosco ),1
ah que merda esse frio; n??o da vontade de fazer nada.....,-1
"""Passamos a amar n??o quando encontramos uma pessoa perfeita; mas quando aprendemos a ver perfeitamente uma pessoa imperfeita.""",1
Minha amiga querida #Mirian. ~http ,1
A Marina foi pra Prova,0
Ei ... Fa??a do seu dia da mulher o mais fant?!stico de todos ! - Passe aqui em casa ! haushuahsuhausa,1
Putz Vei Toh Tentando Baixar O Sony Vegas No meu #PC Windows 7 Naum  Mais Naum To Conseguindo Alguem me ajude,-1
Criptografia em dispositivos m??veis....mais que uma obriga????o...uma necessidade....,1
Novo Audi A6 2012 chega em setembro: Novo Audi A6 2012 chega em setembro ~http ,0
salve o tricolor paulista; amado clube brasileiro #novositesoberano,1
PUCPR traz executivo da Microsoft para falar sobre impacto de tecnologias no mercado de trabalho ~http  via @user,0
Pensa numa PORCARIA de celular... ele se chama SONY ERICSSON... :P,-1
Pela primeira vez tenho vontade de comprar um protatil.O psv est?! muito legal.Vamo ver o que a nintendo tem para mostrar daqui a pouco.,1
Deus me surpreende a cada dia...hj foi um deles... =],1
Acabou de postar uma nova foto ~http ,0
Putz n??o consigo conectar a minha Canon com o Dragon Stop Motion! :(,-1
Mais eu sei q nos podemos chegar a minha meta de hoje n?? ?? ent??o minhas coloridas(os) sigam e indiquem :D,1
rsrsrs vc canta muito; mal (@InterativaFM live on ~http ),-1
pessoal daqui a 30 minutos a NINTENDO se apresenta para a E3 2011,0
acabei de derramar um litro de ?!gua na cama ;s,-1
Google e Microsoft dominam 60% do tempo gasto pelo brasileiro na rede.  ~http,0
Dica pra ganhar seguidores  ~http  Com surpresa de seguidores,0
haaaaa troquei o meu cel ; agora tou com o Samsung Wave 533 ; ele ?? lindo *-*,1
Entenda o que a Sony fez comigo: ~http ,0
O maior erro dos pais e nao admitir que nao foram adolescentes!!!,-1
Paris Hilton tem dinheiro mas ?? pobre de  muitas coisas...,-1
Dei meio dorminid para o leo; e ele todo fortao ~http  um inteiro. Kkkk foi todo relaxado para o mundo de Bianca.,1
gente esqueci de contar hoje ganhei um nike muito fofo *-*,1
VIAJAR AMANH??? OBAAAAAAAAAAAAA!,1
Usei o SH-RH como creme de hidrata????o. Amei o resultado vale muito a pena gastar um pouquinho mais,1
parab??ns a sony por estar chegando a loja playstation no brasil. espero que o brasileiro saiba dar valor. reclama que n??o tem nada,1
Eu gostei de um v??deo do YouTube ~http ,1
Vou comprar meu nike *-*,1
Parab??ns Corinthians!!!! Somos mesmo uma Na????o!!,1
Eu gostei de um v??deo do YouTube -- Grandes Vlogs - Fada do Dente ~http ,1
Batalha do s??culo: IPhone 4 versus Samsung Galaxy S,0
Eu sigo @user e quero ganhar uma C??mera Digital Samsung 14.2 na promo????o: ~http ,0
que video parado _|_ (@maaah_loopes live on ~http ),-1
Eu sei o que voc?? est?! fazendo; Nintendo ~http ,0
Legal ?? o Nick chegando pra apresentar na abertura da loja da Microsoft com seu iPhone e iPad a tiracolo HAHAHAHA ISSO AII NICHOLAS!!,1
muuuuitoo lindo o depoimento que eu recebi do meu amoor *-*,1
Uma ??tima id??ia para a utiliza????o das m??dias sociais: adidas | name the London 2012 official match football: ~http ,1
Like e Berenice foi show ontem no pavilh??o da festa de Santana; e hoje vai ser show no xale em Caic??.,0
Combo Claro Flex : 3 linhas com aparelhos e mais de 500 minutos para qualquer operador por apenas 197;90; (1BB Bold 9000) (2 samsung c276),0
tenho uma Adidas Predator Absolute pra vender :D,0
Estou feliz com o tempo que consegui fazer na corrida do circuito Adidas etapa primavera.,1
oi; voltei; fui lah na BackWash e comprei um Nike 6.0 meio esquisito mais bunitinho *-*,1
Que bom que as aulas come??am quarta! Porque ai; s??o s?? 3 dias de aula! HSAUHSUAHSUHA,1
hoje eu estou boladao,-1
vou comer pastellllllll,1
ter??a-feira o sony disse que era viado #GameFutebol,-1
Meu Deus todo santo dia eu me machuco --',-1
MP3 j?! est?! pela 2 vez na assist??ncia t??cnica h?! 23 dias. Pergunta: Caso seja a situa????o de substitui????o; a Sony n poderia j?! ter feito?,-1
Obrigado ?  Microsoft por fuder com meu computador. Passarei mais algumas horas ?  noite tentando salv?!-lo.,-1
ja vou indo ja ta tarde bjssss,0
Paris Hilton PMMB PixelArt Que tal esse novo servico ~http  muito mais seguidores pra voce,0
?�rbitro: Antonio F. de Carvalho Schneider/RJ LADR??O MALDITOOOOOOOOOOOOOOOOOOOOOOOOO,-1
Pessoal; Promo??ao do HD 1 Tera Sata2 Samsung ~http  Confira no #MagazineCuritiba Divulge com RT para seus amigos !,0
Agora sim porra Vamo Que Vamo como nos velhos tempos :B,1
Hj vou comecar a pegar firme nos estudos!!!!,1
Seis meses depois de organizar Paris Hilton em sua casa; Luke's deu a Kesha a oportunidade de cantar vocais de fundo para o single de Hilton,0
vo desligar o nintendo e ja volto,0
Dia 07 no feriado vem curtir edi????o especial da LIIBRA com lan??amento da NIKE !!!!!!!!!! ~http,1
pessoas prometem coisas e nao cumprem.. falam demaaaaaaaais!,-1
"A POP TRADE conquista TOP DE MARKETING de 2011 -  case SAMSUNG ??"" COMO IR DA 4?? A 1?? NO MERCADO ADOTANDO O TRADE MARKETING COMO PRIORIDADE",0
Promo????o Tweete e Ganhe sorteia uma C??mera Digital Sony Cybershot! Participe com apenas 1 tweete. ~http  #tweeteganhe,0
Vendo Ufc #Andersonsilva,0
saaaaaindo aqui meus amores . indo pro banhojinho ; beeijos . &lt;3,1
Uma pessoa t??o especiiaL aniversariando hoje! @user #Parab??nsMinhaAmiga,1
Eu tenho um driver samsung no xbox 360 e n??o consigo rodar o assassin's creed brotherhood. me ajudem por favor!! vlw!,-1
uowww Radiojornal  Sequ??ncia.! contornamos as dificuldades e tudo deu certo no final!,1
comprei um nike 6.0 ontem mto GAY mas eh bunitinho ahsuahsuahsau,1
vcs ja viram algun ser humano usar o umbigo como forma ??,0
Boa Tarde!!!!,1
Cara; a Apple faturando 10 bi a mais que a Microsoft e fam??lias aqui no Brasil com renda mensal de 50 reais. Nojo ?? pouco...,-1
Eu sigo @user e quero ganhar 1 Tablet SAMSUNG GALAXY estou concorrendo; de RT e concorra tb; infos: ~http ,0
